QueryId,Tokens,Tokens_Old,Tags_Pred,Tags_Labeled,Spans_Pred,Spans_Labeled,SpansId_Pred,SpansId_Labeled,OrderId
627,▁have,▁have,O,O,None,None,-1,-1,6030
627,▁the,▁the,O,O,None,None,-1,-1,6031
627,▁first,▁first,B-ORDINAL,B-ORDINAL,first,first,4,4,6032
627,▁name,▁name,O,O,None,None,-1,-1,6033
627,▁peter,▁peter,B-PERSON,B-PERSON,peter,peter,6,6,6034
627,?,?,O,O,None,None,-1,-1,6035
628,▁mike,▁mike,B-PERSON,B-PERSON,mike,mike,0,0,6036
628,▁is,▁is,O,O,None,None,-1,-1,6037
628,▁the,▁the,O,O,None,None,-1,-1,6038
628,▁assistant,▁assistant,O,O,None,None,-1,-1,6039
628,▁for,▁for,O,O,None,None,-1,-1,6040
628,▁which,▁which,O,O,None,None,-1,-1,6041
628,▁customer,▁customer,O,O,None,None,-1,-1,6042
628,▁who,▁who,O,O,None,None,-1,-1,6043
628,▁is,▁is,O,O,None,None,-1,-1,6044
628,▁an,▁an,O,O,None,None,-1,-1,6045
628,▁alumni,▁alumni,O,O,None,None,-1,-1,6046
628,▁of,▁of,O,O,None,None,-1,-1,6047
628,▁mit,▁mit,O,B-ORG,None,mit,-1,12,6048
628,?,?,O,O,None,None,-1,-1,6049
629,▁abc,▁abc,O,O,None,None,-1,-1,6050
629,▁is,▁is,O,O,None,None,-1,-1,6051
629,▁in,▁in,O,O,None,None,-1,-1,6052
629,▁the,▁the,O,O,None,None,-1,-1,6053
629,▁notes,▁notes,O,O,None,None,-1,-1,6054
629,▁for,▁for,O,O,None,None,-1,-1,6055
629,▁which,▁which,O,O,None,None,-1,-1,6056
629,▁customer,▁customer,O,O,None,None,-1,-1,6057
629,?,?,O,O,None,None,-1,-1,6058
630,▁contacts,▁contacts,O,O,None,None,-1,-1,6059
630,▁birthday,▁birthday,O,O,None,None,-1,-1,6060
630,▁in,▁in,O,O,None,None,-1,-1,6061
630,▁Sep,▁Sep,B-DATE,B-DATE,Sep,Sep,3,3,6062
631,▁customers,▁customers,O,O,None,None,-1,-1,6063
631,▁whose,▁whose,O,O,None,None,-1,-1,6064
631,▁linkedin,▁linkedin,O,O,None,None,-1,-1,6065
631,▁profile,▁profile,O,O,None,None,-1,-1,6066
631,▁is,▁is,O,O,None,None,-1,-1,6067
631,▁at,▁at,O,O,None,None,-1,-1,6068
631,▁https,▁https,O,O,None,None,-1,-1,6069
631,:,:,O,O,None,None,-1,-1,6070
631,/,/,O,O,None,None,-1,-1,6071
631,/,/,O,O,None,None,-1,-1,6072
631,www,www,O,O,None,None,-1,-1,6073
631,.,.,O,O,None,None,-1,-1,6074
631,linked,linked,O,O,None,None,-1,-1,6075
631,in,in,O,O,None,None,-1,-1,6076
631,.,.,O,O,None,None,-1,-1,6077
631,com,com,O,O,None,None,-1,-1,6078
631,/,/,O,O,None,None,-1,-1,6079
631,bill,bill,O,B-PERSON,None,billg,-1,17,6080
631,g,g,O,I-PERSON,None,billg,-1,17,6081
631,▁and,▁and,O,O,None,None,-1,-1,6082
631,▁facebook,▁facebook,O,O,None,None,-1,-1,6083
631,▁profile,▁profile,O,O,None,None,-1,-1,6084
631,▁is,▁is,O,O,None,None,-1,-1,6085
631,▁at,▁at,O,O,None,None,-1,-1,6086
631,▁https,▁https,O,O,None,None,-1,-1,6087
631,:,:,O,O,None,None,-1,-1,6088
631,/,/,O,O,None,None,-1,-1,6089
631,/,/,O,O,None,None,-1,-1,6090
631,www,www,O,O,None,None,-1,-1,6091
631,.,.,O,O,None,None,-1,-1,6092
631,facebook,facebook,O,O,None,None,-1,-1,6093
631,.,.,O,O,None,None,-1,-1,6094
631,com,com,O,O,None,None,-1,-1,6095
631,/,/,O,O,None,None,-1,-1,6096
631,bill,bill,O,B-PERSON,None,billgates,-1,34,6097
631,gate,gate,O,I-PERSON,None,billgates,-1,34,6098
631,s,s,O,I-PERSON,None,billgates,-1,34,6099
632,▁Accounts,▁Accounts,O,O,None,None,-1,-1,6100
632,▁with,▁with,O,O,None,None,-1,-1,6101
632,▁primary,▁primary,O,O,None,None,-1,-1,6102
632,▁contact,▁contact,O,O,None,None,-1,-1,6103
632,▁null,▁null,O,O,None,None,-1,-1,6104
633,▁customers,▁customers,O,O,None,None,-1,-1,6105
633,▁who,▁who,O,O,None,None,-1,-1,6106
633,▁work,▁work,O,O,None,None,-1,-1,6107
633,▁at,▁at,O,O,None,None,-1,-1,6108
633,▁Microsoft,▁Microsoft,B-ORG,B-ORG,Microsoft,Microsoft,4,4,6109
634,▁What,▁What,O,O,None,None,-1,-1,6110
634,▁customer,▁customer,O,O,None,None,-1,-1,6111
634,▁has,▁has,O,O,None,None,-1,-1,6112
634,▁bw,▁bw,O,B-ORG,None,bwm,-1,3,6113
634,m,m,O,I-ORG,None,bwm,-1,3,6114
634,▁as,▁as,O,O,None,None,-1,-1,6115
634,▁their,▁their,O,O,None,None,-1,-1,6116
634,▁company,▁company,O,O,None,None,-1,-1,6117
634,▁name,▁name,O,O,None,None,-1,-1,6118
634,?,?,O,O,None,None,-1,-1,6119
635,▁morning,▁morning,B-TIME,B-TIME,morning,morning,0,0,6120
635,▁is,▁is,O,O,None,None,-1,-1,6121
635,▁the,▁the,O,O,None,None,-1,-1,6122
635,▁best,▁best,O,O,None,None,-1,-1,6123
635,▁time,▁time,O,O,None,None,-1,-1,6124
635,▁to,▁to,O,O,None,None,-1,-1,6125
635,▁call,▁call,O,O,None,None,-1,-1,6126
635,▁which,▁which,O,O,None,None,-1,-1,6127
635,▁listed,▁listed,O,O,None,None,-1,-1,6128
635,▁customer,▁customer,O,O,None,None,-1,-1,6129
635,?,?,O,O,None,None,-1,-1,6130
636,▁Find,▁Find,O,O,None,None,-1,-1,6131
636,▁the,▁the,O,O,None,None,-1,-1,6132
636,▁profile,▁profile,O,O,None,None,-1,-1,6133
636,▁of,▁of,O,O,None,None,-1,-1,6134
636,▁the,▁the,O,O,None,None,-1,-1,6135
636,▁customer,▁customer,O,O,None,None,-1,-1,6136
636,▁whose,▁whose,O,O,None,None,-1,-1,6137
636,▁engagement,▁engagement,O,O,None,None,-1,-1,6138
636,▁is,▁is,O,O,None,None,-1,-1,6139
636,▁ranked,▁ranked,O,O,None,None,-1,-1,6140
636,▁above,▁above,O,B-CARDINAL,None,above 10,-1,10,6141
636,▁10,▁10,B-CARDINAL,I-CARDINAL,10,above 10,11,10,6142
636,.,.,O,O,None,None,-1,-1,6143
637,▁Contact,▁Contact,O,O,None,None,-1,-1,6144
637,▁email,▁email,O,O,None,None,-1,-1,6145
637,▁address,▁address,O,O,None,None,-1,-1,6146
637,▁start,▁start,O,O,None,None,-1,-1,6147
637,▁with,▁with,O,O,None,None,-1,-1,6148
637,▁abc,▁abc,O,B-ORG,None,abc,-1,5,6149
638,▁Account,▁Account,O,O,None,None,-1,-1,6150
638,▁has,▁has,O,O,None,None,-1,-1,6151
638,▁a,▁a,O,O,None,None,-1,-1,6152
638,▁name,▁name,O,O,None,None,-1,-1,6153
639,▁Which,▁Which,O,O,None,None,-1,-1,6154
639,▁customer,▁customer,O,O,None,None,-1,-1,6155
639,▁has,▁has,O,O,None,None,-1,-1,6156
639,▁over,▁over,B-CARDINAL,B-CARDINAL,over 1000,over 1000,3,3,6157
639,▁1000,▁1000,I-CARDINAL,I-CARDINAL,over 1000,over 1000,3,3,6158
639,▁in,▁in,O,O,None,None,-1,-1,6159
639,▁lifetime,▁lifetime,O,O,None,None,-1,-1,6160
639,▁value,▁value,O,O,None,None,-1,-1,6161
639,?,?,O,O,None,None,-1,-1,6162
640,▁Get,▁Get,O,O,None,None,-1,-1,6163
640,▁the,▁the,O,O,None,None,-1,-1,6164
640,▁customer,▁customer,O,O,None,None,-1,-1,6165
640,▁profile,▁profile,O,O,None,None,-1,-1,6166
640,▁that,▁that,O,O,None,None,-1,-1,6167
640,▁is,▁is,O,O,None,None,-1,-1,6168
640,▁in,▁in,O,O,None,None,-1,-1,6169
640,▁the,▁the,O,O,None,None,-1,-1,6170
640,▁city,▁city,O,O,None,None,-1,-1,6171
640,▁of,▁of,O,O,None,None,-1,-1,6172
640,▁belle,▁belle,O,B-GPE,None,bellevue,-1,10,6173
640,vue,vue,O,I-GPE,None,bellevue,-1,10,6174
640,▁and,▁and,O,O,None,None,-1,-1,6175
640,▁has,▁has,O,O,None,None,-1,-1,6176
640,▁a,▁a,O,O,None,None,-1,-1,6177
640,▁shipping,▁shipping,O,O,None,None,-1,-1,6178
640,▁address,▁address,O,O,None,None,-1,-1,6179
640,▁of,▁of,O,O,None,None,-1,-1,6180
640,▁500,▁500,B-CARDINAL,B-CARDINAL,500,500,18,18,6181
640,▁NE,▁NE,O,O,None,None,-1,-1,6182
640,▁4,▁4,O,B-FAC,None,4TH ST,-1,20,6183
640,TH,TH,I-QUANTITY,I-FAC,None,4TH ST,-1,20,6184
640,▁ST,▁ST,O,I-FAC,None,4TH ST,-1,20,6185
640,.,.,O,O,None,None,-1,-1,6186
641,▁People,▁People,O,O,None,None,-1,-1,6187
641,▁born,▁born,O,O,None,None,-1,-1,6188
641,▁on,▁on,O,O,None,None,-1,-1,6189
641,▁Christmas,▁Christmas,B-DATE,B-EVENT,Christmas day,Christmas,3,3,6190
641,▁day,▁day,I-DATE,O,Christmas day,None,3,-1,6191
642,▁Which,▁Which,O,O,None,None,-1,-1,6192
642,▁customers,▁customers,O,O,None,None,-1,-1,6193
642,▁have,▁have,O,O,None,None,-1,-1,6194
642,▁a,▁a,O,O,None,None,-1,-1,6195
642,▁churn,▁churn,O,O,None,None,-1,-1,6196
642,▁score,▁score,O,O,None,None,-1,-1,6197
642,▁bigger,▁bigger,O,B-CARDINAL,None,bigger than 100,-1,6,6198
642,▁than,▁than,O,I-CARDINAL,None,bigger than 100,-1,6,6199
642,▁100,▁100,B-CARDINAL,I-CARDINAL,100,bigger than 100,8,6,6200
642,?,?,O,O,None,None,-1,-1,6201
643,▁Which,▁Which,O,O,None,None,-1,-1,6202
643,▁customers,▁customers,O,O,None,None,-1,-1,6203
643,▁have,▁have,O,O,None,None,-1,-1,6204
643,▁record,▁record,O,O,None,None,-1,-1,6205
643,▁creation,▁creation,O,O,None,None,-1,-1,6206
643,▁dates,▁dates,O,O,None,None,-1,-1,6207
643,▁of,▁of,O,O,None,None,-1,-1,6208
643,▁last,▁last,B-DATE,B-DATE,last month,last month,7,7,6209
643,▁month,▁month,I-DATE,I-DATE,last month,last month,7,7,6210
643,?,?,O,O,None,None,-1,-1,6211
644,▁male,▁male,O,O,None,None,-1,-1,6212
644,▁contacts,▁contacts,O,O,None,None,-1,-1,6213
644,▁in,▁in,O,O,None,None,-1,-1,6214
644,▁Germany,▁Germany,B-GPE,B-GPE,Germany,Germany,3,3,6215
644,▁and,▁and,O,O,None,None,-1,-1,6216
644,▁birth,▁birth,O,O,None,None,-1,-1,6217
644,▁date,▁date,O,O,None,None,-1,-1,6218
644,▁is,▁is,O,O,None,None,-1,-1,6219
644,▁between,▁between,B-DATE,B-DATE,between 1970 and 2000,between 1970 and 2000,8,8,6220
644,▁1970,▁1970,I-DATE,I-DATE,between 1970 and 2000,between 1970 and 2000,8,8,6221
644,▁and,▁and,I-DATE,I-DATE,between 1970 and 2000,between 1970 and 2000,8,8,6222
644,▁2000,▁2000,I-DATE,I-DATE,between 1970 and 2000,between 1970 and 2000,8,8,6223
644,▁and,▁and,O,O,None,None,-1,-1,6224
644,▁income,▁income,O,O,None,None,-1,-1,6225
644,▁greater,▁greater,B-MONEY,B-MONEY,greater than $50K,greater than $50K,14,14,6226
644,▁than,▁than,I-MONEY,I-MONEY,greater than $50K,greater than $50K,14,14,6227
644,▁$,▁$,I-MONEY,I-MONEY,greater than $50K,greater than $50K,14,14,6228
644,50,50,I-MONEY,I-MONEY,greater than $50K,greater than $50K,14,14,6229
644,K,K,I-MONEY,I-MONEY,greater than $50K,greater than $50K,14,14,6230
644,▁and,▁and,O,O,None,None,-1,-1,6231
644,▁job,▁job,O,O,None,None,-1,-1,6232
644,title,title,O,O,None,None,-1,-1,6233
644,▁is,▁is,O,O,None,None,-1,-1,6234
644,▁manager,▁manager,O,O,None,None,-1,-1,6235
645,▁contacts,▁contacts,O,O,None,None,-1,-1,6236
645,▁that,▁that,O,O,None,None,-1,-1,6237
645,▁is,▁is,O,O,None,None,-1,-1,6238
645,▁created,▁created,O,O,None,None,-1,-1,6239
645,▁before,▁before,B-DATE,B-DATE,before this month,before this month,4,4,6240
645,▁this,▁this,I-DATE,I-DATE,before this month,before this month,4,4,6241
645,▁month,▁month,I-DATE,I-DATE,before this month,before this month,4,4,6242
646,▁List,▁List,O,O,None,None,-1,-1,6243
646,▁the,▁the,O,O,None,None,-1,-1,6244
646,▁customers,▁customers,O,O,None,None,-1,-1,6245
646,▁with,▁with,O,O,None,None,-1,-1,6246
646,▁a,▁a,O,O,None,None,-1,-1,6247
646,▁fraud,▁fraud,O,O,None,None,-1,-1,6248
646,▁rating,▁rating,O,O,None,None,-1,-1,6249
646,▁below,▁below,O,B-CARDINAL,None,below 30,-1,7,6250
646,▁30,▁30,B-CARDINAL,I-CARDINAL,30,below 30,8,7,6251
646,.,.,O,O,None,None,-1,-1,6252
647,▁lead,▁lead,O,O,None,None,-1,-1,6253
647,▁preferred,▁preferred,O,O,None,None,-1,-1,6254
647,▁contact,▁contact,O,O,None,None,-1,-1,6255
647,▁method,▁method,O,O,None,None,-1,-1,6256
647,▁is,▁is,O,O,None,None,-1,-1,6257
647,▁email,▁email,O,O,None,None,-1,-1,6258
648,▁Which,▁Which,O,O,None,None,-1,-1,6259
648,▁customers,▁customers,O,O,None,None,-1,-1,6260
648,▁have,▁have,O,O,None,None,-1,-1,6261
648,▁an,▁an,O,O,None,None,-1,-1,6262
648,▁influencer,▁influencer,O,O,None,None,-1,-1,6263
648,▁score,▁score,O,O,None,None,-1,-1,6264
648,▁higher,▁higher,O,B-CARDINAL,None,higher than 70.7,-1,6,6265
648,▁than,▁than,O,I-CARDINAL,None,higher than 70.7,-1,6,6266
648,▁70,▁70,B-CARDINAL,I-CARDINAL,70,higher than 70.7,8,6,6267
648,.,.,O,I-CARDINAL,None,higher than 70.7,-1,6,6268
648,7,7,I-CARDINAL,I-CARDINAL,None,higher than 70.7,-1,6,6269
648,?,?,O,O,None,None,-1,-1,6270
649,▁contacts,▁contacts,O,O,None,None,-1,-1,6271
649,▁who,▁who,O,O,None,None,-1,-1,6272
649,▁are,▁are,O,O,None,None,-1,-1,6273
649,▁in,▁in,O,O,None,None,-1,-1,6274
649,▁east,▁east,O,B-LOC,None,east time zone,-1,4,6275
649,▁time,▁time,O,I-LOC,None,east time zone,-1,4,6276
649,▁zone,▁zone,O,I-LOC,None,east time zone,-1,4,6277
650,▁G,▁G,B-ORG,B-PERSON,G,Gaju,0,0,6278
650,aju,aju,O,I-PERSON,None,Gaju,-1,0,6279
650,▁is,▁is,O,O,None,None,-1,-1,6280
650,▁the,▁the,O,O,None,None,-1,-1,6281
650,▁given,▁given,O,O,None,None,-1,-1,6282
650,▁name,▁name,O,O,None,None,-1,-1,6283
650,▁of,▁of,O,O,None,None,-1,-1,6284
650,▁which,▁which,O,O,None,None,-1,-1,6285
650,▁customer,▁customer,O,O,None,None,-1,-1,6286
650,?,?,O,O,None,None,-1,-1,6287
651,▁Customers,▁Customers,O,O,None,None,-1,-1,6288
651,▁who,▁who,O,O,None,None,-1,-1,6289
651,▁have,▁have,O,O,None,None,-1,-1,6290
651,▁French,▁French,B-LANGUAGE,B-LANGUAGE,French,French,3,3,6291
651,▁as,▁as,O,O,None,None,-1,-1,6292
651,▁primary,▁primary,O,O,None,None,-1,-1,6293
651,▁language,▁language,O,O,None,None,-1,-1,6294
652,▁ceo,▁ceo,O,O,None,None,-1,-1,6295
652,▁is,▁is,O,O,None,None,-1,-1,6296
652,▁the,▁the,O,O,None,None,-1,-1,6297
652,▁position,▁position,O,O,None,None,-1,-1,6298
652,▁held,▁held,O,O,None,None,-1,-1,6299
652,▁by,▁by,O,O,None,None,-1,-1,6300
652,▁which,▁which,O,O,None,None,-1,-1,6301
652,▁customer,▁customer,O,O,None,None,-1,-1,6302
652,?,?,O,O,None,None,-1,-1,6303
653,▁pin,▁pin,O,B-PERSON,None,pinabc,-1,0,6304
653,abc,abc,O,I-PERSON,None,pinabc,-1,0,6305
653,▁is,▁is,O,O,None,None,-1,-1,6306
653,▁the,▁the,O,O,None,None,-1,-1,6307
653,▁pinterest,▁pinterest,O,O,None,None,-1,-1,6308
653,▁id,▁id,O,O,None,None,-1,-1,6309
653,▁for,▁for,O,O,None,None,-1,-1,6310
653,▁which,▁which,O,O,None,None,-1,-1,6311
653,▁customer,▁customer,O,O,None,None,-1,-1,6312
653,?,?,O,O,None,None,-1,-1,6313
654,▁Contacts,▁Contacts,O,O,None,None,-1,-1,6314
654,▁electronic,▁electronic,O,O,None,None,-1,-1,6315
654,mail,mail,O,O,None,None,-1,-1,6316
654,address,address,O,O,None,None,-1,-1,6317
654,▁start,▁start,O,O,None,None,-1,-1,6318
654,▁with,▁with,O,O,None,None,-1,-1,6319
654,▁abc,▁abc,O,O,None,None,-1,-1,6320
655,▁contact,▁contact,O,O,None,None,-1,-1,6321
655,▁whose,▁whose,O,O,None,None,-1,-1,6322
655,▁Salutation,▁Salutation,O,O,None,None,-1,-1,6323
655,▁is,▁is,O,O,None,None,-1,-1,6324
655,▁Dr,▁Dr,O,O,None,None,-1,-1,6325
656,▁contact,▁contact,O,O,None,None,-1,-1,6326
656,▁whose,▁whose,O,O,None,None,-1,-1,6327
656,▁state,▁state,O,O,None,None,-1,-1,6328
656,▁is,▁is,O,O,None,None,-1,-1,6329
656,▁active,▁active,O,O,None,None,-1,-1,6330
657,▁account,▁account,O,O,None,None,-1,-1,6331
657,▁Account,▁Account,O,O,None,None,-1,-1,6332
657,Name,Name,O,O,None,None,-1,-1,6333
657,▁start,▁start,O,O,None,None,-1,-1,6334
657,▁with,▁with,O,O,None,None,-1,-1,6335
657,▁micro,▁micro,O,O,None,None,-1,-1,6336
657,▁Employee,▁Employee,O,O,None,None,-1,-1,6337
657,head,head,O,O,None,None,-1,-1,6338
657,count,count,O,O,None,None,-1,-1,6339
657,▁>,▁>,O,B-CARDINAL,None,> 10000,-1,9,6340
657,▁10000,▁10000,B-CARDINAL,I-CARDINAL,10000,> 10000,10,9,6341
658,▁What,▁What,O,O,None,None,-1,-1,6342
658,▁customer,▁customer,O,O,None,None,-1,-1,6343
658,▁profile,▁profile,O,O,None,None,-1,-1,6344
658,▁lists,▁lists,O,O,None,None,-1,-1,6345
658,▁a,▁a,O,O,None,None,-1,-1,6346
658,▁t,▁t,I-TIME,O,None,None,-1,-1,6347
658,t,t,I-TIME,O,None,None,-1,-1,6348
658,lin,lin,I-TIME,O,None,None,-1,-1,6349
658,seconds,seconds,I-TIME,O,None,None,-1,-1,6350
658,▁that,▁that,O,O,None,None,-1,-1,6351
658,',',O,O,None,None,-1,-1,6352
658,s,s,O,O,None,None,-1,-1,6353
658,▁at,▁at,B-CARDINAL,B-CARDINAL,at least 100,at least 100,12,12,6354
658,▁least,▁least,I-CARDINAL,I-CARDINAL,at least 100,at least 100,12,12,6355
658,▁100,▁100,I-CARDINAL,I-CARDINAL,at least 100,at least 100,12,12,6356
658,?,?,O,O,None,None,-1,-1,6357
659,▁List,▁List,O,O,None,None,-1,-1,6358
659,▁the,▁the,O,O,None,None,-1,-1,6359
659,▁customers,▁customers,O,O,None,None,-1,-1,6360
659,▁with,▁with,O,O,None,None,-1,-1,6361
659,▁jack,▁jack,O,B-PERSON,None,jack,-1,4,6362
659,",",",",O,O,None,None,-1,-1,6363
659,▁which,▁which,O,O,None,None,-1,-1,6364
659,▁is,▁is,O,O,None,None,-1,-1,6365
659,▁pronounced,▁pronounced,O,O,None,None,-1,-1,6366
659,▁j,▁j,O,O,None,None,-1,-1,6367
659,aaaa,aaaa,O,O,None,None,-1,-1,6368
659,ck,ck,O,O,None,None,-1,-1,6369
659,",",",",O,O,None,None,-1,-1,6370
659,▁as,▁as,O,O,None,None,-1,-1,6371
659,▁a,▁a,O,O,None,None,-1,-1,6372
659,▁middle,▁middle,O,B-ORDINAL,None,middle,-1,15,6373
659,▁name,▁name,O,O,None,None,-1,-1,6374
659,.,.,O,O,None,None,-1,-1,6375
660,▁lead,▁lead,O,O,None,None,-1,-1,6376
660,▁purchase,▁purchase,O,O,None,None,-1,-1,6377
660,▁timeframe,▁timeframe,O,O,None,None,-1,-1,6378
660,▁is,▁is,O,O,None,None,-1,-1,6379
660,▁immediate,▁immediate,O,O,None,None,-1,-1,6380
661,▁What,▁What,O,O,None,None,-1,-1,6381
661,▁client,▁client,O,O,None,None,-1,-1,6382
661,▁profile,▁profile,O,O,None,None,-1,-1,6383
661,▁w,▁w,O,O,None,None,-1,-1,6384
661,/,/,O,O,None,None,-1,-1,6385
661,▁ski,▁ski,O,O,None,None,-1,-1,6386
661,▁as,▁as,O,O,None,None,-1,-1,6387
661,▁an,▁an,O,O,None,None,-1,-1,6388
661,▁interest,▁interest,O,O,None,None,-1,-1,6389
661,▁and,▁and,O,O,None,None,-1,-1,6390
661,▁pc,▁pc,O,O,None,None,-1,-1,6391
661,game,game,O,O,None,None,-1,-1,6392
661,▁as,▁as,O,O,None,None,-1,-1,6393
661,▁a,▁a,O,O,None,None,-1,-1,6394
661,▁hobby,▁hobby,O,O,None,None,-1,-1,6395
661,▁has,▁has,O,O,None,None,-1,-1,6396
661,▁abc,▁abc,O,O,None,None,-1,-1,6397
661,▁as,▁as,O,O,None,None,-1,-1,6398
661,▁the,▁the,O,O,None,None,-1,-1,6399
661,▁gamer,▁gamer,O,O,None,None,-1,-1,6400
661,tag,tag,O,O,None,None,-1,-1,6401
661,?,?,O,O,None,None,-1,-1,6402
662,▁Which,▁Which,O,O,None,None,-1,-1,6403
662,▁customer,▁customer,O,O,None,None,-1,-1,6404
662,▁has,▁has,O,O,None,None,-1,-1,6405
662,▁china,▁china,B-GPE,B-GPE,china,china,3,3,6406
662,▁as,▁as,O,O,None,None,-1,-1,6407
662,▁their,▁their,O,O,None,None,-1,-1,6408
662,▁nation,▁nation,O,O,None,None,-1,-1,6409
662,▁of,▁of,O,O,None,None,-1,-1,6410
662,▁origin,▁origin,O,O,None,None,-1,-1,6411
662,?,?,O,O,None,None,-1,-1,6412
663,▁customers,▁customers,O,O,None,None,-1,-1,6413
663,▁annual,▁annual,O,O,None,None,-1,-1,6414
663,▁income,▁income,O,O,None,None,-1,-1,6415
663,▁above,▁above,O,B-MONEY,None,above 1m,-1,3,6416
663,▁1,▁1,B-QUANTITY,I-MONEY,1m,above 1m,4,3,6417
663,m,m,I-QUANTITY,I-MONEY,1m,above 1m,4,3,6418
664,▁lead,▁lead,O,O,None,None,-1,-1,6419
664,▁telephone,▁telephone,O,O,None,None,-1,-1,6420
664,▁is,▁is,O,O,None,None,-1,-1,6421
664,▁425,▁425,O,O,None,None,-1,-1,6422
664,123456,123456,O,O,None,None,-1,-1,6423
664,7,7,O,O,None,None,-1,-1,6424
665,▁contacts,▁contacts,O,O,None,None,-1,-1,6425
665,▁with,▁with,O,O,None,None,-1,-1,6426
665,▁number,▁number,O,O,None,None,-1,-1,6427
665,▁of,▁of,O,O,None,None,-1,-1,6428
665,▁children,▁children,O,O,None,None,-1,-1,6429
665,▁greater,▁greater,B-CARDINAL,B-CARDINAL,greater than 2,greater than 2,5,5,6430
665,▁than,▁than,I-CARDINAL,I-CARDINAL,greater than 2,greater than 2,5,5,6431
665,▁2,▁2,I-CARDINAL,I-CARDINAL,greater than 2,greater than 2,5,5,6432
666,▁Which,▁Which,O,O,None,None,-1,-1,6433
666,▁customers,▁customers,O,O,None,None,-1,-1,6434
666,▁have,▁have,O,O,None,None,-1,-1,6435
666,▁a,▁a,O,O,None,None,-1,-1,6436
666,▁satisfaction,▁satisfaction,O,O,None,None,-1,-1,6437
666,▁score,▁score,O,O,None,None,-1,-1,6438
666,▁higher,▁higher,O,B-CARDINAL,None,higher than 80,-1,6,6439
666,▁than,▁than,O,I-CARDINAL,None,higher than 80,-1,6,6440
666,▁80,▁80,B-CARDINAL,I-CARDINAL,80,higher than 80,8,6,6441
666,▁and,▁and,O,O,None,None,-1,-1,6442
666,▁a,▁a,O,O,None,None,-1,-1,6443
666,▁Sentiment,▁Sentiment,O,O,None,None,-1,-1,6444
666,▁Score,▁Score,O,O,None,None,-1,-1,6445
666,▁above,▁above,O,B-CARDINAL,None,above 90,-1,13,6446
666,▁90,▁90,B-CARDINAL,I-CARDINAL,90,above 90,14,13,6447
666,?,?,O,O,None,None,-1,-1,6448
667,▁Find,▁Find,O,O,None,None,-1,-1,6449
667,▁the,▁the,O,O,None,None,-1,-1,6450
667,▁customer,▁customer,O,O,None,None,-1,-1,6451
667,▁profile,▁profile,O,O,None,None,-1,-1,6452
667,▁showing,▁showing,O,O,None,None,-1,-1,6453
667,▁a,▁a,O,O,None,None,-1,-1,6454
667,▁fraud,▁fraud,O,O,None,None,-1,-1,6455
667,▁score,▁score,O,O,None,None,-1,-1,6456
667,▁under,▁under,B-DATE,B-CARDINAL,under 30,under 30,8,8,6457
667,▁30,▁30,I-DATE,I-CARDINAL,under 30,under 30,8,8,6458
667,.,.,O,O,None,None,-1,-1,6459
668,▁Which,▁Which,O,O,None,None,-1,-1,6460
668,▁customer,▁customer,O,O,None,None,-1,-1,6461
668,▁is,▁is,O,O,None,None,-1,-1,6462
668,▁working,▁working,O,O,None,None,-1,-1,6463
668,▁as,▁as,O,O,None,None,-1,-1,6464
668,▁a,▁a,O,O,None,None,-1,-1,6465
668,▁ceo,▁ceo,O,O,None,None,-1,-1,6466
668,?,?,O,O,None,None,-1,-1,6467
669,▁Which,▁Which,O,O,None,None,-1,-1,6468
669,▁customer,▁customer,O,O,None,None,-1,-1,6469
669,▁profile,▁profile,O,O,None,None,-1,-1,6470
669,▁shows,▁shows,O,O,None,None,-1,-1,6471
669,▁next,▁next,B-DATE,B-DATE,next month,next month,4,4,6472
669,▁month,▁month,I-DATE,I-DATE,next month,next month,4,4,6473
669,▁as,▁as,O,O,None,None,-1,-1,6474
669,▁their,▁their,O,O,None,None,-1,-1,6475
669,▁anniversary,▁anniversary,O,O,None,None,-1,-1,6476
669,?,?,O,O,None,None,-1,-1,6477
670,▁contact,▁contact,O,O,None,None,-1,-1,6478
670,▁who,▁who,O,O,None,None,-1,-1,6479
670,▁is,▁is,O,O,None,None,-1,-1,6480
670,▁created,▁created,O,O,None,None,-1,-1,6481
670,▁on,▁on,O,O,None,None,-1,-1,6482
670,▁2020,▁2020,B-DATE,B-DATE,2020/9/13,2020/9/13,5,5,6483
670,/,/,I-DATE,I-DATE,2020/9/13,2020/9/13,5,5,6484
670,9,9,I-DATE,I-DATE,2020/9/13,2020/9/13,5,5,6485
670,/,/,I-DATE,I-DATE,2020/9/13,2020/9/13,5,5,6486
670,13,13,I-DATE,I-DATE,2020/9/13,2020/9/13,5,5,6487
671,▁Show,▁Show,O,O,None,None,-1,-1,6488
671,▁all,▁all,O,O,None,None,-1,-1,6489
671,▁customers,▁customers,O,O,None,None,-1,-1,6490
671,▁that,▁that,O,O,None,None,-1,-1,6491
671,▁like,▁like,O,O,None,None,-1,-1,6492
671,▁to,▁to,O,O,None,None,-1,-1,6493
671,▁be,▁be,O,O,None,None,-1,-1,6494
671,▁called,▁called,O,O,None,None,-1,-1,6495
671,▁in,▁in,O,O,None,None,-1,-1,6496
671,▁the,▁the,B-TIME,O,the morning,None,9,-1,6497
671,▁morning,▁morning,I-TIME,B-TIME,the morning,morning,9,10,6498
671,.,.,O,O,None,None,-1,-1,6499
